,image_name,image_url
0,91ec0ff3f1e2f9f5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/91ec0ff3f1e2f9f5.jpg
1,9adaaa25edd61190.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/9adaaa25edd61190.jpg
2,f4f4df040a402389.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/f4f4df040a402389.jpg
3,3bc879cee2c997b0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/3bc879cee2c997b0.jpg
4,88b13fdaccf25c81.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/88b13fdaccf25c81.jpg
5,306304808e3fc575.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/306304808e3fc575.jpg
6,167f31a629ed3ba3.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/167f31a629ed3ba3.jpg
7,413286aea3c82160.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/413286aea3c82160.jpg
8,641a8e4e6253cdc5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/641a8e4e6253cdc5.jpg
9,ecd73a8be1d745fd.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/ecd73a8be1d745fd.jpg
10,8e5cb5c704a1daed.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/8e5cb5c704a1daed.jpg
11,e42809a9ef2c626f.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/e42809a9ef2c626f.jpg
12,1db9a24f85beec61.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/1db9a24f85beec61.jpg
13,d9a838befa745c08.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/d9a838befa745c08.jpg
14,b25c2dcbcebc44bb.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/b25c2dcbcebc44bb.jpg
15,00c1c81c16f2fc9a.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/00c1c81c16f2fc9a.jpg
16,faa46cfb8cced5a3.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/faa46cfb8cced5a3.jpg
17,e843250a92267045.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/e843250a92267045.jpg
18,d6d0a6b7e81a519b.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/d6d0a6b7e81a519b.jpg
19,949524f40e44a7a8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/949524f40e44a7a8.jpg
20,19ca7b7d9b8c2ebd.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/19ca7b7d9b8c2ebd.jpg
21,005cb9e795fa91de.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/005cb9e795fa91de.jpg
22,936648d021c3d25f.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/936648d021c3d25f.jpg
23,ba9cc8c898a3a5c9.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/ba9cc8c898a3a5c9.jpg
24,682570498d8eb5e2.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/682570498d8eb5e2.jpg
25,88c51f3c9687ca11.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/88c51f3c9687ca11.jpg
26,18b02c16f01bac9e.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/18b02c16f01bac9e.jpg
27,b9514ced7e463c9f.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/b9514ced7e463c9f.jpg
28,5f9adf3803f5b8c6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/5f9adf3803f5b8c6.jpg
29,064cf4baf718ecc8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/064cf4baf718ecc8.jpg
30,d99d510e3229663c.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/d99d510e3229663c.jpg
31,67e3e8152aae1c8c.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/67e3e8152aae1c8c.jpg
32,9bff495f9f24b888.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/9bff495f9f24b888.jpg
33,6c9485034a23f57f.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/6c9485034a23f57f.jpg
34,0b86665c8b52605c.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/0b86665c8b52605c.jpg
35,0be8de20a2fcc635.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/0be8de20a2fcc635.jpg
36,c21528d4223161d8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/c21528d4223161d8.jpg
37,d058e92935842e4f.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/d058e92935842e4f.jpg
38,95d0fc2f57343a72.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/95d0fc2f57343a72.jpg
39,d24f29777d481f5b.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/d24f29777d481f5b.jpg
40,6bda47c55add543f.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/6bda47c55add543f.jpg
41,5038d5bc879ad515.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/5038d5bc879ad515.jpg
42,4354a54764e92e57.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/4354a54764e92e57.jpg
43,832e43df048c6d1a.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/832e43df048c6d1a.jpg
44,adc70e7aada5a95b.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/adc70e7aada5a95b.jpg
45,f58ced1efc5a7c71.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/f58ced1efc5a7c71.jpg
46,d573c29e95cd8a8c.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/d573c29e95cd8a8c.jpg
47,0c3961caf639f464.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/0c3961caf639f464.jpg
48,3126d02eb9bf099c.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/3126d02eb9bf099c.jpg
49,aef7daaad2af5a48.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/aef7daaad2af5a48.jpg
50,6f1b9d7e64b5eada.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/6f1b9d7e64b5eada.jpg
